"","AFFY.Mouse430.2.probe","logFC","AveExpr","t","P.Value","adj.P.Val","B","Transcript.stable.ID","Gene.stable.ID","Gene.stable.ID.version","Transcript.stable.ID.version","Chromosome/scaffold.name","Gene.name","MGI.symbol","ensembl.gene","gene.symbol","entrezID","refseqID","unigeneID","chrom","startsite","tiss.number","tissues","max.tissue"
"1449","1440218_at",-0.384564447512624,6.59200720458435,-4.23740760983923,0.000372740788882478,0.00522718856839278,-0.429482364864167,"ENSMUST00000037145","ENSMUSG00000034918","ENSMUSG00000034918.9","ENSMUST00000037145.8","13","Cdhr2","Cdhr2","ENSMUSG00000034918","Cdhr2","268663","Mm.315382","Mm.315382","13","54701461","4","intestine_large/intestine_small/kidney/placenta/stomach","intestine_small"
"1450","1440435_at",-0.29529337789152,6.38862817608705,-4.01113430799417,0.000639292225456097,0.00813894836619033,-0.962425061146147,"ENSMUST00000039390","ENSMUSG00000035606","ENSMUSG00000035606.9","ENSMUST00000039390.6","9","Ky","Ky","ENSMUSG00000035606","Ky","16716","Mm.101692/Mm.401115","Mm.101692/Mm.401115","9","102506138","5","adipose_brown/epidermis/mammary_gland_non-lactating/prostate/skeletal_muscle","skeletal_muscle"
"1451","1440916_at",-0.257782427811704,6.33229095953029,-3.23293658658437,0.00400993464383796,0.0335240818108555,-2.75467568902088,"ENSMUST00000112957","ENSMUSG00000068011","ENSMUSG00000068011.5","ENSMUST00000112957.2","6","Mkrn2os","Mkrn2os","ENSMUSG00000068011","2510049J12Rik","70291",NA,NA,"6","115583544","5","intestine_large/intestine_small/kidney/liver/mIMCD-3/min6/pancreas/stomach","intestine_small"
"1453","1440927_x_at",-0.33540333118242,5.87378158640764,-3.90317287921874,0.000826703571390009,0.0100953820019368,-1.21554694170166,"ENSMUST00000166623","ENSMUSG00000091694","ENSMUSG00000091694.10","ENSMUST00000166623.10","15","Apol11b","Apol11b","ENSMUSG00000091694","Apol11b","328563","Mm.17957/Mm.412475","Mm.17957/Mm.412475","15","77633951","2","bone/bone_marrow","bone_marrow"
"1456","1441054_at",-0.786240437077469,6.73535473879179,-7.86576270715872,1.12804168092731e-07,7.99560847970324e-06,7.70915960938497,"ENSMUST00000089450","ENSMUSG00000056656","ENSMUSG00000056656.7","ENSMUST00000089450.5","15","Apol8","Apol8","ENSMUSG00000056656","Apol8","239552","Mm.125650","Mm.125650","15","77747799","2","bone/bone_marrow","bone_marrow"
"1457","1441107_at",0.310064836945238,7.12399956756405,3.17519673318459,0.00458364977109804,0.0367650432439487,-2.88347294002937,"ENSMUST00000061187","ENSMUSG00000047143","ENSMUSG00000047143.4","ENSMUST00000061187.4","4","Dmrta2","Dmrta2","ENSMUSG00000047143","Dmrta2","242620","Mm.32825","Mm.32825","4","109978053","2","3T3-L1/C2C12/cornea/lens/neuro2a/pituitary","cornea"
"1458","1441997_at",0.331459918733795,7.40435437917136,3.64458690529995,0.00152710185604928,0.0160119334854188,-1.81720017727814,"ENSMUST00000006903","ENSMUSG00000006720","ENSMUSG00000006720.17","ENSMUST00000006903.8","13","Zfp184","Zfp184","ENSMUSG00000006720","Zfp184","193452","Mm.187446","Mm.187446","13","21945094","1","testis","testis"
"1460","1442339_at",-0.815187264511421,6.91856266265706,-7.89579173971353,1.0619605972404e-07,7.69449450511627e-06,7.77008836238343,"ENSMUST00000079184","ENSMUSG00000059657","ENSMUSG00000059657.6","ENSMUST00000079184.6","16","Stfa2l1","Stfa2l1","ENSMUSG00000059657","Stfa2l1","268885","Mm.187847","Mm.187847","16","36156811","3","bone/bone_marrow/granulocytes_mac1+gr1+/umbilical_cord","granulocytes_mac1+gr1+"
"1461","1443119_at",-0.446784350568025,6.40210342592518,-5.06087192751114,5.28833148226849e-05,0.00118100032862578,1.51506842637626,"ENSMUST00000172951","ENSMUSG00000056755","ENSMUSG00000056755.14","ENSMUST00000172951.2","6","Grm7","Grm7","ENSMUSG00000056755","Grm7","108073","Mm.240881","Mm.240881","6","110645581","3","amygdala/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/nucleus_accumbens/olfactory_bulb/retina/spinal_cord","dorsal_striatum"
"1462","1443260_at",0.29180405508509,7.28690889360873,3.1867153806391,0.00446317347344711,0.0361099031284944,-2.85784130641894,"ENSMUST00000137300","ENSMUSG00000020160","ENSMUSG00000020160.19","ENSMUST00000137300.2","11","Meis1","Meis1","ENSMUSG00000020160","Meis1","17268","Mm.356578/Mm.410048/Mm.445192","Mm.356578/Mm.410048/Mm.445192","11","18880428","4","adrenal_gland/ciliary_bodies/common_myeloid_progenitor/iris/lacrimal_gland/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/retina/salivary_gland/stem_cells__HSC/uterus","stem_cells__HSC"
"1463","1443745_s_at",-1.17322567049012,6.64621553670637,-10.4354486387247,9.7877823539588e-10,1.11975664438887e-07,12.4878685538821,"ENSMUST00000066708","ENSMUSG00000029307","ENSMUSG00000029307.8","ENSMUST00000066708.7","5","Dmp1","Dmp1","ENSMUSG00000029307","Dmp1","13406","Mm.199008/Mm.416408","Mm.199008/Mm.416408","5","104202617","1","bone/osteoblast_day14/osteoblast_day21","bone"
"1464","1444028_s_at",-0.435872744759038,8.41473181002129,-4.2644218771684,0.000349487023825067,0.00494361145848863,-0.365698615449854,"ENSMUST00000040700","ENSMUSG00000025558","ENSMUSG00000025558.20","ENSMUST00000040700.9","14","Dock9","Dock9","ENSMUSG00000025558","Dock9","105445","Mm.405498","Mm.405498","14","121542039","4","amygdala/cerebellum/cerebral_cortex_prefrontal/hippocampus/lung/ovary/placenta/spinal_cord","lung"
"1465","1444305_at",-0.234090998280605,6.54508631708644,-3.1825079829538,0.00450681893446535,0.0363275232035211,-2.8672074005062,"ENSMUST00000154656","ENSMUSG00000074652","ENSMUSG00000074652.4","ENSMUST00000154656.2","2","Myh7b","Myh7b","ENSMUSG00000074652","Myh7b","668940","Mm.469980/Mm.489207","Mm.469980/Mm.489207","2","155611212","1","heart","heart"
"1466","1444504_at",-0.433282270440722,6.59513614306231,-4.92534337467484,7.27515757059425e-05,0.00149628008531016,1.19613188213775,"ENSMUST00000168612","ENSMUSG00000033044","ENSMUSG00000033044.13","ENSMUST00000168612.8","11","Dhrs7c","Dhrs7c","ENSMUSG00000033044","Dhrs7c","68460",NA,NA,"11","67798187","5","adipose_brown/epidermis/heart/mammary_gland_non-lactating/skeletal_muscle","skeletal_muscle"
"1467","1444628_at",-0.32939419944622,6.46530273051201,-4.30418003040724,0.000317879487986441,0.00459621317330284,-0.271782933794504,"ENSMUST00000147333","ENSMUSG00000027318","ENSMUSG00000027318.18","ENSMUST00000147333.2","2","Adam33","Adam33","ENSMUSG00000027318","Adam33","110751","Mm.108550","Mm.108550","2","131050591","2","bladder/umbilical_cord","bladder"
"1468","1446086_s_at",0.281466480565185,7.71254418177997,3.04191855947328,0.00622821774012839,0.0467013961801562,-3.17763323514866,"ENSMUST00000062483","ENSMUSG00000048402","ENSMUSG00000048402.15","ENSMUST00000062483.15","1","Gli2","Gli2","ENSMUSG00000048402","Gli2","14633","Mm.273292","Mm.273292","1","118834132","2","embryonic_stem_line_Bruce4_p13/umbilical_cord/uterus","umbilical_cord"
"1469","1447943_x_at",0.359391738594622,7.89816546531971,3.89644298873378,0.000840048328794561,0.0101836303620775,-1.23129365811489,"ENSMUST00000090052","ENSMUSG00000041215","ENSMUSG00000041215.17","ENSMUST00000090052.11","16","Yeats2","Yeats2","ENSMUSG00000041215","Yeats2","208146","Mm.390895/Mm.396508","Mm.390895/Mm.396508","16","20141063","1","prostate","prostate"
"1471","1448118_a_at",-0.391048247668021,9.77973800529581,-3.45270299746385,0.0024004607725833,0.0226607811624452,-2.25794633702435,"ENSMUST00000066401","ENSMUSG00000007891","ENSMUSG00000007891.17","ENSMUST00000066401.7","7","Ctsd","Ctsd","ENSMUSG00000007891","Ctsd","13033","Mm.231395/Mm.392048","Mm.231395/Mm.392048","7","142371148","2","macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/mast_cells/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/osteoblast_day14/osteoblast_day21/osteoblast_day5/osteoclasts/retinal_pigment_epithelium","macrophage_peri_LPS_thio_0hrs"
"1473","1448125_at",-0.32152384608387,6.26880931981869,-3.47269689576269,0.00229032890218462,0.0219593288918359,-2.2122979178383,"ENSMUST00000153060","ENSMUSG00000057455","ENSMUSG00000057455.13","ENSMUST00000153060.8","18","Rit2","Rit2","ENSMUSG00000057455","Rit2","19762","Mm.446239","Mm.446239","18","30973489","3","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/min6/nucleus_accumbens/olfactory_bulb/pituitary/retina/retinal_pigment_epithelium/spinal_cord","hypothalamus"
"1475","1448276_at",-0.414183256846215,8.6745082467794,-3.78224448722689,0.00110201022003483,0.012674089320718,-1.4978357266823,"ENSMUST00000026585","ENSMUSG00000025511","ENSMUSG00000025511.16","ENSMUST00000026585.14","7","Tspan4","Tspan4","ENSMUSG00000025511","Tspan4","64540","Mm.489619/Mm.489933","Mm.489619/Mm.489933","7","141475240","1","3T3-L1/C3H_10T1_2/macrophage_bone_marrow_0hr/macrophage_peri_LPS_thio_0hrs/mast_cells/microglia/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/osteoclasts/RAW_264_7","osteoblast_day5"
"1478","1448325_at",-0.765171901156085,8.4296530168927,-5.92995350532461,7.11089483859565e-06,0.000242775629541792,3.5292485151914,"ENSMUST00000042105","ENSMUSG00000040435","ENSMUSG00000040435.13","ENSMUST00000042105.11","7","Ppp1r15a","Ppp1r15a","ENSMUSG00000040435","Ppp1r15a","17872","Mm.4048","Mm.4048","7","45522916","3","bone/bone_marrow/macrophage_bone_marrow_24h_LPS/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/mast_cells/placenta","macrophage_peri_LPS_thio_1hrs"
"1480","1448326_a_at",0.519119441948986,10.1581938462479,4.85600018097414,8.56898600029829e-05,0.00168816790658445,1.03263261583375,"ENSMUST00000034830","ENSMUSG00000032291","ENSMUSG00000032291.9","ENSMUST00000034830.9","9","Crabp1","Crabp1","ENSMUSG00000032291","Crabp1","12903",NA,NA,"9","54764748","3","embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/epidermis/neuro2a/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/prostate/umbilical_cord","nih_3T3"
"1481","1448506_at",-1.5697648373185,7.69007838198326,-15.2031908913992,9.24618739986024e-13,4.63802984880682e-10,19.3840153480065,"ENSMUST00000044159","ENSMUSG00000060807","ENSMUSG00000060807.8","ENSMUST00000044159.7","12","Serpina6","Serpina6","ENSMUSG00000060807","Serpina6","12401","Mm.290079/Mm.413558","Mm.290079/Mm.413558","12","103646630","1","liver","liver"
"1482","1448553_at",-0.407545276609861,9.0070581835289,-3.38806140885154,0.00279324639722961,0.0252631896759144,-2.40504079507931,"ENSMUST00000102803","ENSMUSG00000053093","ENSMUSG00000053093.17","ENSMUST00000102803.11","14","Myh7","Myh7","ENSMUSG00000053093","Myh7","140781","Mm.414081/Mm.457983","Mm.414081/Mm.457983","14","54970688","5","adipose_brown/amygdala/heart/mammary_gland_non-lactating/skeletal_muscle","mammary_gland_non-lactating"
"1484","1448592_at",-0.487036608462155,9.16802000118102,-3.66269242895364,0.00146306783536877,0.0155385429225404,-1.77533189260205,"ENSMUST00000084881","ENSMUSG00000032431","ENSMUSG00000032431.7","ENSMUST00000084881.5","9","Crtap","Crtap","ENSMUSG00000032431","Crtap","56693","Mm.20904","Mm.20904","9","114375134","3","3T3-L1/C3H_10T1_2/mast_cells/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/ovary/placenta/umbilical_cord","osteoblast_day14"
"1486","1448617_at",-0.627353547877476,7.01020647687898,-7.49165485962557,2.4173671193526e-07,1.44620651241269e-05,6.93976360877308,"ENSMUST00000038845","ENSMUSG00000040747","ENSMUSG00000040747.10","ENSMUST00000038845.10","3","Cd53","Cd53","ENSMUSG00000040747","Cd53","12508","Mm.316861/Mm.469077","Mm.316861/Mm.469077","3","106758861","5","Baf3/B-cells_marginal_zone/bone/bone_marrow/common_myeloid_progenitor/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/follicular_B-cells/granulo_mono_progenitor/granulocytes_mac1+gr1+/lymph_nodes/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/NK_cells/osteoclasts/RAW_264_7/spleen/stem_cells__HSC/T-cells_CD4+/T-cells_CD8+/T-cells_foxP3+/thymocyte_SP_CD4+/thymocyte_SP_CD8+","thymocyte_SP_CD4+"
"1487","1448620_at",-0.560826542163912,7.34078769849177,-6.7501868983299,1.15738636907688e-06,5.35270674663142e-05,5.35905226400948,"ENSMUST00000164044","ENSMUSG00000059498","ENSMUSG00000059498.14","ENSMUST00000164044.8","1","Fcgr3","Fcgr3","ENSMUSG00000059498","Fcgr3","14131","Mm.22119/Mm.480161","Mm.22119/Mm.480161","1","171051174","5","bone/bone_marrow/granulo_mono_progenitor/granulocytes_mac1+gr1+/lymph_nodes/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/osteoblast_day21/osteoclasts/RAW_264_7/umbilical_cord","macrophage_bone_marrow_6hr_LPS"
"1490","1448647_at",-0.479257675656614,9.00039837456721,-4.14157510263264,0.000468442742345578,0.0063244619520404,-0.65552165419208,"ENSMUST00000086723","ENSMUSG00000024085","ENSMUSG00000024085.14","ENSMUST00000086723.10","17","Man2a1","Man2a1","ENSMUSG00000024085","Man2a1","17158","Mm.2433","Mm.2433","17","64600736","2","macrophage_peri_LPS_thio_7hrs/nih_3T3/placenta/prostate","nih_3T3"
"1491","1448676_at",-0.368911961661464,6.70541505424357,-4.41790130176325,0.000242417150449271,0.00372317423467403,-0.00294738597516542,"ENSMUST00000109813","ENSMUSG00000057897","ENSMUSG00000057897.15","ENSMUST00000109813.9","11","Camk2b","Camk2b","ENSMUSG00000057897","Camk2b","12323","Mm.439733/Mm.467664/Mm.486053","Mm.439733/Mm.467664/Mm.486053","11","5969644","4","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/hippocampus/hypothalamus/mammary_gland_non-lactating/nucleus_accumbens/olfactory_bulb/pituitary/retina/skeletal_muscle/spinal_cord","dorsal_striatum"
"1495","1448716_at",1.590398375022,11.1586298770307,5.37058781598911,2.56529564312793e-05,0.000674527939066017,2.23988486899118,"ENSMUST00000020531","ENSMUSG00000055609","ENSMUSG00000055609.9","ENSMUST00000020531.9","11","Hba-x","Hba-x","ENSMUSG00000055609","Hba-x","15126",NA,NA,"11","32276400","1","umbilical_cord","umbilical_cord"
"1497","1448730_at",-1.49603996047956,7.26991472428592,-17.1383285404672,9.06523054574289e-14,7.38929604859867e-11,21.6292458782,"ENSMUST00000001921","ENSMUSG00000001865","ENSMUSG00000001865.3","ENSMUST00000001921.3","3","Cpa3","Cpa3","ENSMUSG00000001865","Cpa3","12873","Mm.1135/Mm.470340","Mm.1135/Mm.470340","3","20215617","3","Baf3/B-cells_marginal_zone/bone/common_myeloid_progenitor/granulo_mono_progenitor/mammary_gland__lact/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/NK_cells/stem_cells__HSC/umbilical_cord","mast_cells_IgE"
"1498","1448788_at",-0.449088330395091,7.37304939429057,-4.03011358428674,0.000611023499782831,0.00784347291748788,-0.917836381657428,"ENSMUST00000023341","ENSMUSG00000022661","ENSMUSG00000022661.15","ENSMUST00000023341.15","16","Cd200","Cd200","ENSMUSG00000022661","Cd200","17470","Mm.245851/Mm.415782","Mm.245851/Mm.415782","16","45382135","2","amygdala/cerebral_cortex_prefrontal/hypothalamus/lung/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/osteoblast_day21","macrophage_peri_LPS_thio_7hrs"
"1500","1448852_at",-1.78533267294516,7.59505512273713,-14.8436427293774,1.46314652161233e-12,6.36078564495599e-10,18.9363461761745,"ENSMUST00000023832","ENSMUSG00000023070","ENSMUSG00000023070.7","ENSMUST00000023832.7","X","Rgn","Rgn","ENSMUSG00000023070","Rgn","19733","Mm.2118/Mm.415949","Mm.2118/Mm.415949","X","20549787","3","adipose_white/liver/lung","liver"
"1501","1448877_at",0.292094105033343,7.09469621395893,3.35265344030606,0.00303438405671447,0.0270317191719058,-2.48528014928062,"ENSMUST00000024159","ENSMUSG00000023391","ENSMUSG00000023391.9","ENSMUST00000024159.8","2","Dlx2","Dlx2","ENSMUSG00000023391","Dlx2","13392","Mm.3896/Mm.406674","Mm.3896/Mm.406674","2","71543409","1","olfactory_bulb","olfactory_bulb"
"1502","1448890_at",-0.57074646605534,7.20328948943219,-5.73245017716999,1.11433137213573e-05,0.000337979296637074,3.07734947401476,"ENSMUST00000067912","ENSMUSG00000055148","ENSMUSG00000055148.8","ENSMUST00000067912.8","8","Klf2","Klf2","ENSMUSG00000055148","Klf2","16598","Mm.26938","Mm.26938","8","72319033","4","embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/follicular_B-cells/heart/lung/lymph_nodes/mast_cells/NK_cells/spleen/T-cells_CD4+/T-cells_CD8+/T-cells_foxP3+/thymocyte_SP_CD8+","lung"
"1503","1448902_at",0.297370878931439,7.42389348007373,3.18758635937909,0.00445418978284086,0.0361099031284944,-2.85590189408389,"ENSMUST00000032774","ENSMUSG00000030555","ENSMUSG00000030555.17","ENSMUST00000032774.16","7","Ttc23","Ttc23","ENSMUSG00000030555","Ttc23","67009",NA,NA,"7","67647410","1","testis","testis"
"1507","1448913_at",0.386058492085826,8.25113041464745,3.58850734265656,0.00174349542456588,0.0177092424666575,-1.94659358350647,"ENSMUST00000023759","ENSMUSG00000023018","ENSMUSG00000023018.6","ENSMUST00000023759.6","15","Smarcd1","Smarcd1","ENSMUSG00000023018","Smarcd1","83797","Mm.273756","Mm.273756","15","99702287","1","dorsal_striatum/olfactory_bulb","olfactory_bulb"
"1508","1448931_at",-0.389979169021771,7.16986792830072,-4.6119221480004,0.000152792023978135,0.00256792986691087,0.455978154734813,"ENSMUST00000022185","ENSMUSG00000021678","ENSMUSG00000021678.10","ENSMUST00000022185.10","13","F2rl1","F2rl1","ENSMUSG00000021678","F2rl1","14063","Mm.1614/Mm.474676","Mm.1614/Mm.474676","13","95511732","4","cornea/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/intestine_large/intestine_small/mIMCD-3/placenta/stomach/T-cells_CD4+/T-cells_CD8+","mIMCD-3"
"1509","1448975_s_at",-1.19261579395651,6.47146623221585,-16.1298281800355,2.95153339365643e-13,1.660321627171e-10,20.49236219517,"ENSMUST00000094556","ENSMUSG00000070645","ENSMUSG00000070645.6","ENSMUST00000094556.3","1","Ren1","Ren1","ENSMUSG00000070645","Ren1","19701/19702/100044656",NA,NA,"1","133350510","1","kidney","kidney"
"1510","1448987_at",-0.495615600108565,9.32243833311974,-3.96649985257952,0.000711011812503306,0.0089163615948732,-1.06718444775843,"ENSMUST00000027153","ENSMUSG00000026003","ENSMUSG00000026003.6","ENSMUST00000027153.6","1","Acadl","Acadl","ENSMUSG00000026003","Acadl","11363","Mm.2445/Mm.400243","Mm.2445/Mm.400243","1","66830839","3","adipose_brown/adrenal_gland/heart/mast_cells_IgE+antigen_6hr","adipose_brown"
"1511","1449002_at",-0.279435921420351,7.93866158939059,-3.18312621211698,0.00450037985778508,0.0363205161542283,-2.86583142359625,"ENSMUST00000038945","ENSMUSG00000041801","ENSMUSG00000041801.6","ENSMUST00000038945.6","1","Phlda3","Phlda3","ENSMUSG00000041801","Phlda3","27280","Mm.34346","Mm.34346","1","135766119","4","3T3-L1/adipose_brown/adipose_white/C2C12/C3H_10T1_2/embryonic_stem_line_V26_2_p16/macrophage_bone_marrow_24h_LPS/mammary_gland_non-lactating/mIMCD-3/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/skeletal_muscle/spinal_cord","adipose_brown"
"1513","1449034_at",-0.61180544848954,6.54861351073198,-5.97680385578861,6.3963003254315e-06,0.000220689282656819,3.63585263253891,"ENSMUST00000116473","ENSMUSG00000031640","ENSMUSG00000031640.12","ENSMUST00000116473.5","8","Gm45753","Gm45753","ENSMUSG00000031640","Klkb1","16621","Mm.482691","Mm.482691","8","45269442","1","liver","liver"
"1515","1449071_at",0.582830195911196,10.084616731103,5.04922258738493,5.43503847693132e-05,0.00119619401705023,1.48769034597658,"ENSMUST00000102921","ENSMUSG00000020469","ENSMUSG00000020469.9","ENSMUST00000102921.4","11","Myl7","Myl7","ENSMUSG00000020469","Myl7","17898","Mm.480924","Mm.480924","11","5896637","3","heart/intestine_small/lung","heart"
"1516","1449073_at",-0.393137000018527,7.51455889679718,-3.75525298923038,0.00117491516265271,0.0132864518961103,-1.56063519674493,"ENSMUST00000101617","ENSMUSG00000068699","ENSMUSG00000068699.13","ENSMUST00000101617.9","6","Flnc","Flnc","ENSMUSG00000068699","Flnc","68794","Mm.39046","Mm.39046","6","29433153","4","3T3-L1/bladder/C2C12/heart/mammary_gland_non-lactating/nih_3T3/osteoblast_day5/skeletal_muscle","mammary_gland_non-lactating"
"1518","1449112_at",-0.355233732455225,6.4793717083469,-3.10086193783033,0.00544049950400803,0.0418860652486852,-3.04810227694536,"ENSMUST00000032539","ENSMUSG00000030382","ENSMUSG00000030382.16","ENSMUST00000032539.14","7","Slc27a5","Slc27a5","ENSMUSG00000030382","Slc27a5","26459","Mm.10984","Mm.10984","7","12988346","2","liver/lung","liver"
"1519","1449167_at",0.285519821125897,7.7728815862609,3.06254577578241,0.00594078225753349,0.0448897347640509,-3.13240940390798,"ENSMUST00000025234","ENSMUSG00000024376","ENSMUSG00000024376.8","ENSMUST00000025234.7","18","Epb41l4a","Epb41l4a","ENSMUSG00000024376","Epb4.1l4a","13824","Mm.3465/Mm.413102","Mm.3465/Mm.413102","18","33796327","3","C2C12/cornea/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/iris/lens/lung/mIMCD-3/nih_3T3/pituitary","lens"
"1520","1449174_at",-0.31747786061036,6.44445831233213,-3.83903533123719,0.000962931961235985,0.011334439204368,-1.36544685989069,"ENSMUST00000032341","ENSMUSG00000030217","ENSMUSG00000030217.3","ENSMUST00000032341.3","6","Art4","Art4","ENSMUSG00000030217","Art4","109978","Mm.31840","Mm.31840","6","136848451","2","bone_marrow/lacrimal_gland","lacrimal_gland"
"1521","1449175_at",-0.298687386637711,6.05459891476339,-3.48257516905376,0.00223776207269401,0.0216502156630718,-2.18971924724488,"ENSMUST00000075072","ENSMUSG00000021886","ENSMUSG00000021886.8","ENSMUST00000075072.6","12","Gpr65","Gpr65","ENSMUSG00000021886","Gpr65","14744","Mm.378924","Mm.378924","12","98268635","5","bone/bone_marrow/common_myeloid_progenitor/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/follicular_B-cells/granulo_mono_progenitor/granulocytes_mac1+gr1+/lymph_nodes/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/NK_cells/osteoclasts/spleen/stem_cells__HSC/T-cells_CD4+/T-cells_CD8+/T-cells_foxP3+/thymocyte_SP_CD4+/thymocyte_SP_CD8+","dendritic_cells_lymphoid_CD8a+"
"1522","1449198_a_at",-0.301151759831905,8.24589542136815,-3.32957913276687,0.00320235383220226,0.0281057191652637,-2.53743670943309,"ENSMUST00000114112","ENSMUSG00000056091","ENSMUSG00000056091.13","ENSMUST00000114112.4","6","St3gal5","St3gal5","ENSMUSG00000056091","St3gal5","20454","Mm.38248","Mm.38248","6","72097613","4","adrenal_gland/bone/bone_marrow/cerebral_cortex_prefrontal/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/mast_cells","bone_marrow"
"1524","1449232_at",-0.680338580095559,7.71668761133247,-6.41611881765052,2.39986978503625e-06,9.84248482278073e-05,4.62351578382296,"ENSMUST00000033502","ENSMUSG00000031162","ENSMUSG00000031162.15","ENSMUST00000033502.14","X","Gata1","Gata1","ENSMUSG00000031162","Gata1","14460","Mm.335973","Mm.335973","X","7959260","2","Baf3/bone/bone_marrow/common_myeloid_progenitor/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/mega_erythrocyte_progenitor/T-cells_foxP3+","mast_cells"
"1525","1449236_at",0.818872488048929,8.24700778909162,6.43215903638736,2.31653598175554e-06,9.56084249178981e-05,4.65914871990848,"ENSMUST00000138721","ENSMUSG00000003436","ENSMUSG00000003436.12","ENSMUST00000138721.2","7","Dll3","Dll3","ENSMUSG00000003436","Dll3","13389","Mm.12896","Mm.12896","7","28293553","1","embryonic_stem_line_V26_2_p16/testis","testis"
"1527","1449240_at",0.938274080981525,6.71809601353276,8.52743656507398,3.06700361728604e-08,2.56409366516952e-06,9.02314935385223,"ENSMUST00000052827","ENSMUSG00000002930","ENSMUSG00000002930.7","ENSMUST00000052827.6","6","Ppp1r17","Ppp1r17","ENSMUSG00000002930","Ppp1r17","19051","Mm.42096","Mm.42096","6","56017515","2","cerebellum/retina","cerebellum"
"1528","1449331_a_at",-0.316767450750637,6.65554475547779,-3.94405045543095,0.000750055419084856,0.00928104627675967,-1.11981676166767,"ENSMUST00000128008","ENSMUSG00000002104","ENSMUSG00000002104.12","ENSMUST00000128008.2","2","Rapsn","Rapsn","ENSMUSG00000002104","Rapsn","19400",NA,NA,"2","91035620","1","Baf3/C2C12/mast_cells/skeletal_muscle","mast_cells"
"1532","1449374_at",-0.35749501772492,7.16446701976788,-4.1873573594052,0.000419993077097952,0.00571769280951095,-0.547584866304987,"ENSMUST00000151383","ENSMUSG00000017453","ENSMUSG00000017453.5","ENSMUST00000151383.2","11","Pipox","Pipox","ENSMUSG00000017453","Pipox","19193","Mm.8543","Mm.8543","11","77880615","4","adipose_white/embryonic_stem_line_Bruce4_p13/intestine_small/kidney/liver","kidney"
"1534","1449375_at",-0.282518113424135,6.47569926587943,-3.45581871196657,0.00238296310859427,0.0225534142687129,-2.25083737398158,"ENSMUST00000034346","ENSMUSG00000055730","ENSMUSG00000055730.17","ENSMUST00000034346.15","8","Ces2a","Ces2a","ENSMUSG00000055730","Ces2a","102022","Mm.212983","Mm.212983","8","104734003","4","intestine_large/intestine_small/liver/lung/stomach","liver"
